year,yday,dayl..s.,prcp..mm.day.,srad..W.m.2.,swe..kg.m.2.,maxTemperature,tmin..deg.c.,vp..Pa.,data,plotID,lat,long,alt,Date
2021,95,45981.73,0,434.59,0,13.27,-1.52,546.45,WREF,,45.8379,-121.96269,375,2021-04-05
2021,95,45893.82,7.63,295.45,151.66,8.77,-1.76,536.75,YELL,,44.94169,-110.53063,2179,2021-04-05
2021,96,46166.33,0,447.25,0,15.84,-0.13,604.82,ABBY,,45.75956,-122.33283,375,2021-04-06
2021,96,45992.95,0,382.36,138.73,12.01,1.2,666.25,BART,,44.04817,-71.29649,373,2021-04-06
2021,96,45546.97,0,475.81,0,25.23,5.43,828.03,BLAN,,39.08551,-77.95953,142,2021-04-06
2021,96,45101.32,0,403.95,0,25.59,13.69,1231.99,CLBJ,,33.38053,-97.62632,316,2021-04-06
2021,96,46319.28,0,391.09,3.32,11.72,-1.45,190.19,DCFS,,47.164790000000004,-99.09332,541,2021-04-06
2021,96,45039.74,0,494.62,0,26.54,9.45,1182.78,DELA,,32.5337,-87.80812,31,2021-04-06
2021,96,45271.76,0,491.14,0,22.09,3.98,812.08,GRSM,,35.68602,-83.46191,917,2021-04-06
2021,96,45840.05,0,408.92,4.44,16.26,3.58,789.39,HARV,,42.4343,-72.23963,231,2021-04-06
2021,96,44947.58,0,513.82,0,26.45,7.8,1057.94,JERC,,31.19434,-84.4576,54,2021-04-06
2021,96,45551.78,13.32,218.12,0,21.73,13.45,1541.83,KONA,,39.16965,-96.61835,355,2021-04-06
2021,96,45546.97,11.53,225.45,0,21.25,12.77,1474.72,KONZ,,39.08599,-96.57287,410,2021-04-06
2021,96,44991.33,0,497.36,0,26.31,8.78,1130.42,LENO,,31.81654,-88.19053,18,2021-04-06
2021,96,45406.18,0,534.01,0.24,21.18,3.97,811.06,MLBS,,37.40892,-80.52982,1095,2021-04-06
2021,96,45475.74,0,409.91,0,15.04,3.34,616.34,MOAB,,38.25192,-109.37957,1808,2021-04-06
2021,96,45624.91,0,756.58,396.8,7.23,-6.17,385.22,NIWO,,40.04561,-105.56333,3334,2021-04-06
2021,96,45254.28,0,441.8,0,29.05,14.2,1349.31,OAES,,35.41374,-99.0586,523,2021-04-06
2021,96,45639.76,0,458.88,0,13.63,-2.03,457.7,ONAQ,,40.18952,-112.43985,1643,2021-04-06
2021,96,45293.75,0,496.55,0,26.05,6.99,1000.45,ORNL,,35.94923,-84.25018,268,2021-04-06
2021,96,44846.47,0,524.49,0,26.9,8.45,1105.24,OSBS,,29.6951,-81.96597,38,2021-04-06
2021,96,45639.76,0,533.55,76.61,11.51,-1.8,500.96,RMNP,,40.18896,-105.51128,2535,2021-04-06
2021,96,45527.81,0,475.6,0,24.36,5.21,854.09,SCBI,,38.88754,-78.15046,352,2021-04-06
2021,96,45527.81,0,413.43,0,22.03,9.93,1221.58,SERC,,38.89675,-76.5493,26,2021-04-06
2021,96,45383.36,0,478.3,0,23.55,6.57,972.06,SJER,,37.09944,-119.74262,349,2021-04-06
2021,96,45378.81,0,467.47,0,18.8,4.45,839.06,SOAP,,37.03143,-119.26787,1169,2021-04-06
2021,96,46172.3,20.42,400.63,95.17,23.26,4.11,735.8,STEI,,45.80528,-90.07433,516,2021-04-06
2021,96,45664.68,0,263.69,0,11.4,3.46,721.77,STER,,40.46834,-103.02175,1359,2021-04-06
2021,96,45068.33,0,482.17,0,26.18,9.76,1207.52,TALL,,32.9106,-87.42347,127,2021-04-06
2021,96,45374.27,0,653.58,306.86,13.64,-0.06,608.03,TEAK,,37.00147,-119.02542,2186,2021-04-06
2021,96,46142.6,20.83,392.52,49.52,25.1,5.05,706.74,TREE,,45.49202,-89.56134,464,2021-04-06
2021,96,45542.17,12.43,264.08,0,23.56,14.03,1601.16,UKFS,,39.0464,-95.19751,325,2021-04-06
2021,96,46214.4,10.43,367.41,123.29,20.58,4.72,829.4,UNDE,,46.23227,-89.51455,523,2021-04-06
2021,96,46313,0,386.03,2.52,11.33,-1.42,190.53,WOOD,,47.13806,-99.23875,578,2021-04-06
2021,96,46178.27,0,454.23,0,17.24,-0.39,593.8,WREF,,45.8379,-121.96269,375,2021-04-06
2021,96,46084.11,0,307.9,150.33,4.92,-2.83,495.88,YELL,,44.94169,-110.53063,2179,2021-04-06
2021,97,46361.63,5.83,218.79,0,8.31,1.08,660.25,ABBY,,45.75956,-122.33283,375,2021-04-07
2021,97,46176.74,0,509.01,136.35,17.04,-0.32,596.54,BART,,44.04817,-71.29649,373,2021-04-07
2021,97,45701.24,0,478.97,0,27.54,7.23,920.43,BLAN,,39.08551,-77.95953,142,2021-04-07
2021,97,45226.18,0,339.52,0,21.69,12.46,1271.64,CLBJ,,33.38053,-97.62632,316,2021-04-07
2021,97,46524.74,0,401.83,0.67,13.85,0.29,217.91,DCFS,,47.164790000000004,-99.09332,541,2021-04-07
2021,97,45160.54,22.88,339.41,0,27.23,12.71,1469.18,DELA,,32.5337,-87.80812,31,2021-04-07
2021,97,45407.86,0,479.37,0,23.59,6.38,959.59,GRSM,,35.68602,-83.46191,917,2021-04-07
2021,97,46013.71,0,498.43,1.52,18.61,0.94,635.54,HARV,,42.4343,-72.23963,231,2021-04-07
2021,97,45062.32,0,483.28,0,26.38,9.91,1220.3,JERC,,31.19434,-84.4576,54,2021-04-07
2021,97,45706.37,13.03,81.86,0,11.21,8.75,1128.42,KONA,,39.16965,-96.61835,355,2021-04-07
2021,97,45701.24,10.29,86.15,0,11.5,8.89,1139.09,KONZ,,39.08599,-96.57287,410,2021-04-07
2021,97,45108.94,15.11,349,0,27.37,11.8,1383.52,LENO,,31.81654,-88.19053,18,2021-04-07
2021,97,45551.15,0,484.58,0,22.82,5.22,885.19,MLBS,,37.40892,-80.52982,1095,2021-04-07
2021,97,45625.3,0,531.01,0,17.9,-0.85,374.82,MOAB,,38.25192,-109.37957,1808,2021-04-07
2021,97,45784.34,0,527.55,396.8,1.02,-6.37,379.58,NIWO,,40.04561,-105.56333,3334,2021-04-07
2021,97,45389.23,0,460.99,0,20.53,5.94,807.77,OAES,,35.41374,-99.0586,523,2021-04-07
2021,97,45800.17,0,526,0,17.15,-4.2,351.67,ONAQ,,40.18952,-112.43985,1643,2021-04-07
2021,97,45431.3,0,489.28,0,27.26,8.71,1125.01,ORNL,,35.94923,-84.25018,268,2021-04-07
2021,97,44954.55,0,528.64,0,28.46,9.28,1168.99,OSBS,,29.6951,-81.96597,38,2021-04-07
2021,97,45800.17,0,451.34,74.83,8.3,-1.76,536.64,RMNP,,40.18896,-105.51128,2535,2021-04-07
2021,97,45680.81,0,476.26,0,26.28,6.9,947.95,SCBI,,38.88754,-78.15046,352,2021-04-07
2021,97,45680.81,0,463.19,0,24.01,8.93,1142.08,SERC,,38.89675,-76.5493,26,2021-04-07
2021,97,45526.82,0,461.45,0,24.94,8.72,1126.17,SJER,,37.09944,-119.74262,349,2021-04-07
2021,97,45521.98,0,448.64,0,20.25,6.62,975.39,SOAP,,37.03143,-119.26787,1169,2021-04-07
2021,97,46367.99,1.71,466.85,88.99,23.18,8.72,1001.32,STEI,,45.80528,-90.07433,516,2021-04-07
2021,97,45826.73,0,432.71,0,13.64,-0.7,402.34,STER,,40.46834,-103.02175,1359,2021-04-07
2021,97,45191.01,8.1,320.87,0,26.68,13.29,1526.07,TALL,,32.9106,-87.42347,127,2021-04-07
2021,97,45517.14,0,655.56,303.85,15.13,1.16,664.1,TEAK,,37.00147,-119.02542,2186,2021-04-07
2021,97,46336.32,3.69,320.89,42.4,24.77,10.95,1246.65,TREE,,45.49202,-89.56134,464,2021-04-07
2021,97,45696.12,6.45,205.4,0,16.99,10.5,1269.29,UKFS,,39.0464,-95.19751,325,2021-04-07
2021,97,46412.88,2.37,355.95,118.09,21.37,6.38,956.82,UNDE,,46.23227,-89.51455,523,2021-04-07
2021,97,46518.04,0,370.38,0,13.89,0.05,213.88,WOOD,,47.13806,-99.23875,578,2021-04-07
2021,97,46374.36,7.54,238.78,0,9.35,0.45,630.97,WREF,,45.8379,-121.96269,375,2021-04-07
2021,97,46273.95,0,485.64,149.64,9.28,-4.36,421.89,YELL,,44.94169,-110.53063,2179,2021-04-07
2021,98,46556.43,0,320.69,0,9.6,1.47,679.36,ABBY,,45.75956,-122.33283,375,2021-04-08
2021,98,46360.04,0,529.84,133.4,20.44,1.02,640.84,BART,,44.04817,-71.29649,373,2021-04-08
2021,98,45855.07,14.49,301.05,0,23.52,9.25,1166.96,BLAN,,39.08551,-77.95953,142,2021-04-08
2021,98,45350.66,0,563.87,0,27.78,5.67,565.76,CLBJ,,33.38053,-97.62632,316,2021-04-08
2021,98,46729.69,0,394.11,0,15.47,-0.07,211.89,DCFS,,47.164790000000004,-99.09332,541,2021-04-08
2021,98,45280.98,0,428.26,0,28.37,15.04,1709.34,DELA,,32.5337,-87.80812,31,2021-04-08
2021,98,45543.56,1.65,363.7,0,19.17,8.67,1121.91,GRSM,,35.68602,-83.46191,917,2021-04-08
2021,98,46186.9,0,456.85,0,21.1,2.46,717.79,HARV,,42.4343,-72.23963,231,2021-04-08
2021,98,45176.7,0,429.69,0,25.02,11.71,1375.53,JERC,,31.19434,-84.4576,54,2021-04-08
2021,98,45860.52,2.83,321.87,0,19.16,6.41,961.52,KONA,,39.16965,-96.61835,355,2021-04-08
2021,98,45855.07,6.26,317.01,0,18.62,6.34,956.86,KONZ,,39.08599,-96.57287,410,2021-04-08
2021,98,45226.2,0,436.12,0,28.83,14.74,1676.08,LENO,,31.81654,-88.19053,18,2021-04-08
2021,98,45695.71,9.5,320.13,0,19.87,6.67,979.2,MLBS,,37.40892,-80.52982,1095,2021-04-08
2021,98,45774.44,0,525.96,0,20.6,1.92,443.17,MOAB,,38.25192,-109.37957,1808,2021-04-08
2021,98,45943.31,0,602.36,395.04,7.08,-1.8,535.22,NIWO,,40.04561,-105.56333,3334,2021-04-08
2021,98,45523.78,0,552.4,0,26.68,3.75,602.59,OAES,,35.41374,-99.0586,523,2021-04-08
2021,98,45960.12,0,468.93,0,16.64,0.06,509.9,ONAQ,,40.18952,-112.43985,1643,2021-04-08
2021,98,45568.45,6.44,294.91,0,24.48,12.03,1404.65,ORNL,,35.94923,-84.25018,268,2021-04-08
2021,98,45062.29,0,504,0,27.73,10.58,1275.88,OSBS,,29.6951,-81.96597,38,2021-04-08
2021,98,45960.12,0,508.74,71.87,13.24,1.05,615.37,RMNP,,40.18896,-105.51128,2535,2021-04-08
2021,98,45833.38,0,411.42,0,23.7,9.27,1168.38,SCBI,,38.88754,-78.15046,352,2021-04-08
2021,98,45833.38,5.44,281.69,0,20.63,10.57,1275.38,SERC,,38.89675,-76.5493,26,2021-04-08
2021,98,45669.87,0,481.45,0,23.49,6.25,950.74,SJER,,37.09944,-119.74262,349,2021-04-08
2021,98,45664.72,0,447.95,0,19.01,5.53,904.45,SOAP,,37.03143,-119.26787,1169,2021-04-08
2021,98,46563.18,8.55,219.87,83.21,15.23,7.75,1054.46,STEI,,45.80528,-90.07433,516,2021-04-08
2021,98,45988.33,0,529.94,0,20.08,-1.93,282.26,STER,,40.46834,-103.02175,1359,2021-04-08
2021,98,45313.33,0,417.85,0,26.98,14.24,1622.55,TALL,,32.9106,-87.42347,127,2021-04-08
2021,98,45659.59,0,621.71,301.07,13.39,0.61,638.46,TEAK,,37.00147,-119.02542,2186,2021-04-08
2021,98,46529.55,7.11,146.84,34.98,16.84,11.67,1371.4,TREE,,45.49202,-89.56134,464,2021-04-08
2021,98,45849.64,5.18,232.65,0,14.4,7.24,1017.73,UKFS,,39.0464,-95.19751,325,2021-04-08
2021,98,46610.87,1.71,391.82,112.49,18.25,7.32,1006.48,UNDE,,46.23227,-89.51455,523,2021-04-08
2021,98,46722.58,0,411.96,0,15.91,-0.64,202.69,WOOD,,47.13806,-99.23875,578,2021-04-08
2021,98,46569.95,0,304.21,0,9.45,1.16,664.38,WREF,,45.8379,-121.96269,375,2021-04-08
2021,98,46463.3,3.7,361.13,149.62,7.35,-5.94,392.08,YELL,,44.94169,-110.53063,2179,2021-04-08
2021,99,46750.7,5.65,313.61,0,11.76,-0.73,579.21,ABBY,,45.75956,-122.33283,375,2021-04-09
2021,99,46542.84,0,536.05,130.22,21.77,1.57,657.89,BART,,44.04817,-71.29649,373,2021-04-09
2021,99,46008.44,6.58,198.37,0,18,9.97,1224.66,BLAN,,39.08551,-77.95953,142,2021-04-09
2021,99,45474.75,0,563.83,0,29.88,7.13,610.63,CLBJ,,33.38053,-97.62632,316,2021-04-09
2021,99,46934.11,0,349.24,0,13.59,0.65,223.95,DCFS,,47.164790000000004,-99.09332,541,2021-04-09
2021,99,45401.03,45.94,312.2,0,26.77,14.4,1639.64,DELA,,32.5337,-87.80812,31,2021-04-09
2021,99,45678.83,0,453.72,0,24.17,9.24,1166.48,GRSM,,35.68602,-83.46191,917,2021-04-09
2021,99,46359.59,0.9,466.2,0,22.68,3.1,737.79,HARV,,42.4343,-72.23963,231,2021-04-09
2021,99,45290.71,9.45,174.78,0,21.65,15.39,1747.35,JERC,,31.19434,-84.4576,54,2021-04-09
2021,99,46014.2,8.47,382.32,0,21.26,2.76,742.62,KONA,,39.16965,-96.61835,355,2021-04-09
2021,99,46008.44,7.95,379.95,0,20.93,2.91,752.89,KONZ,,39.08599,-96.57287,410,2021-04-09
2021,99,45343.07,49.03,263.22,0,27.48,17.2,1961.47,LENO,,31.81654,-88.19053,18,2021-04-09
2021,99,45839.81,15.52,306.98,0,20.23,8.07,1077.57,MLBS,,37.40892,-80.52982,1095,2021-04-09
2021,99,45923.11,0,465.88,0,16.81,2.26,516.11,MOAB,,38.25192,-109.37957,1808,2021-04-09
2021,99,46101.81,0,506.14,395.04,-1.31,-8.24,328.4,NIWO,,40.04561,-105.56333,3334,2021-04-09
2021,99,45657.9,0,505.2,0,25.39,7.42,821.06,OAES,,35.41374,-99.0586,523,2021-04-09
2021,99,46119.6,0,497.81,0,15.06,-3.41,390.55,ONAQ,,40.18952,-112.43985,1643,2021-04-09
2021,99,45705.16,0,473.97,0,27.67,10.71,1286.76,ORNL,,35.94923,-84.25018,268,2021-04-09
2021,99,45169.67,0,477.43,0,28.31,12.68,1465.76,OSBS,,29.6951,-81.96597,38,2021-04-09
2021,99,46119.6,0,432.35,70.66,6.2,-3.13,484.89,RMNP,,40.18896,-105.51128,2535,2021-04-09
2021,99,45985.48,12.19,228.03,0,18.76,9.54,1190.36,SCBI,,38.88754,-78.15046,352,2021-04-09
2021,99,45985.48,0.55,254.11,0,16.54,10.56,1274.39,SERC,,38.89675,-76.5493,26,2021-04-09
2021,99,45812.47,0,479.2,0,24.6,7.06,1005.39,SJER,,37.09944,-119.74262,349,2021-04-09
2021,99,45807.03,0,468.84,0,20.09,5.22,885.32,SOAP,,37.03143,-119.26787,1169,2021-04-09
2021,99,46757.85,3.09,153.31,77.72,12.02,7.07,1006.19,STEI,,45.80528,-90.07433,516,2021-04-09
2021,99,46149.45,0,404.77,0,12.52,-0.39,434.54,STER,,40.46834,-103.02175,1359,2021-04-09
2021,99,45435.25,53.7,298.5,0,25.53,13.99,1596.78,TALL,,32.9106,-87.42347,127,2021-04-09
2021,99,45801.59,0,654.85,298.13,15.33,1.01,657.07,TEAK,,37.00147,-119.02542,2186,2021-04-09
2021,99,46722.25,5.32,166.47,29.42,12.95,7.25,1019.03,TREE,,45.49202,-89.56134,464,2021-04-09
2021,99,46002.69,14.29,383.63,0,20.85,3.92,808.19,UKFS,,39.0464,-95.19751,325,2021-04-09
2021,99,46808.33,1.18,244.03,107.01,13.27,7.06,1005.42,UNDE,,46.23227,-89.51455,523,2021-04-09
2021,99,46926.58,0,359.62,0,13.58,0.21,216.47,WOOD,,47.13806,-99.23875,578,2021-04-09
2021,99,46765.02,3.68,314.45,0,12.11,-1.49,547.46,WREF,,45.8379,-121.96269,375,2021-04-09
2021,99,46652.12,0,575.87,149.62,6.02,-12.34,223.69,YELL,,44.94169,-110.53063,2179,2021-04-09
2021,100,46944.41,2.18,236.73,0,7.24,-0.49,589.26,ABBY,,45.75956,-122.33283,375,2021-04-10
2021,100,46725.08,0,542.78,126.76,23.18,2.25,680.14,BART,,44.04817,-71.29649,373,2021-04-10
2021,100,46161.31,18.42,240.22,0,20.64,10.81,1295.2,BLAN,,39.08551,-77.95953,142,2021-04-10
2021,100,45598.4,0,494.09,0,21.7,5.92,670.55,CLBJ,,33.38053,-97.62632,316,2021-04-10
2021,100,47137.96,0,456.85,0,17.37,-4.2,152.79,DCFS,,47.164790000000004,-99.09332,541,2021-04-10
2021,100,45520.66,29,249.75,0,24.86,15.83,1797.94,DELA,,32.5337,-87.80812,31,2021-04-10
2021,100,45813.64,8.12,195.74,0,16.64,9.85,1215.16,GRSM,,35.68602,-83.46191,917,2021-04-10
2021,100,46531.74,0,460.59,0,23.55,4.55,815.73,HARV,,42.4343,-72.23963,231,2021-04-10
2021,100,45404.32,8.77,190.63,0,20.68,14.08,1606.43,JERC,,31.19434,-84.4576,54,2021-04-10
2021,100,46167.38,0,461.13,0,17.15,3.18,746.13,KONA,,39.16965,-96.61835,355,2021-04-10
2021,100,46161.31,0,459.98,0,16.64,2.86,748.75,KONZ,,39.08599,-96.57287,410,2021-04-10
2021,100,45459.54,17.56,260,0,25.4,15.69,1781.53,LENO,,31.81654,-88.19053,18,2021-04-10
2021,100,45983.43,30.61,238.56,0,17.85,9.43,1181.48,MLBS,,37.40892,-80.52982,1095,2021-04-10
2021,100,46071.3,0,537.83,0,20.08,0.15,384.69,MOAB,,38.25192,-109.37957,1808,2021-04-10
2021,100,46259.8,0,600.53,393.53,6.23,-2.4,511.85,NIWO,,40.04561,-105.56333,3334,2021-04-10
2021,100,45791.57,0,518.92,0,20.92,2.32,590.16,OAES,,35.41374,-99.0586,523,2021-04-10
2021,100,46278.56,0,520.89,0,18.8,-2.17,400.6,ONAQ,,40.18952,-112.43985,1643,2021-04-10
2021,100,45841.41,10.14,254.07,0,22.77,12.83,1480.55,ORNL,,35.94923,-84.25018,268,2021-04-10
2021,100,45276.68,16.67,351.15,0,29.37,14.12,1609.75,OSBS,,29.6951,-81.96597,38,2021-04-10
2021,100,46278.56,0,535.5,68.19,12.86,-0.11,549.35,RMNP,,40.18896,-105.51128,2535,2021-04-10
2021,100,46137.09,19.84,251.68,0,19.48,9.4,1178.65,SCBI,,38.88754,-78.15046,352,2021-04-10
2021,100,46137.09,13.21,283.86,0,21.04,11.33,1341.39,SERC,,38.89675,-76.5493,26,2021-04-10
2021,100,45954.59,0,464.45,0,23.75,7.22,1016.66,SJER,,37.09944,-119.74262,349,2021-04-10
2021,100,45948.85,0,461.32,0,19.34,4.94,868.41,SOAP,,37.03143,-119.26787,1169,2021-04-10
2021,100,46951.95,7.22,172.83,73.41,9.8,4.28,828.9,STEI,,45.80528,-90.07433,516,2021-04-10
2021,100,46310.05,0,551.58,0,19.47,-5.58,206.2,STER,,40.46834,-103.02175,1359,2021-04-10
2021,100,45556.75,24.43,251.69,0,23.58,14.55,1656.1,TALL,,32.9106,-87.42347,127,2021-04-10
2021,100,45943.12,0,656.53,295.49,14.61,0.27,622.98,TEAK,,37.00147,-119.02542,2186,2021-04-10
2021,100,46914.38,6.74,170.38,24.61,11.18,5.44,899.25,TREE,,45.49202,-89.56134,464,2021-04-10
2021,100,46155.24,2.87,311.94,0,16.67,6.13,943.26,UKFS,,39.0464,-95.19751,325,2021-04-10
2021,100,47005.22,8.13,179.56,102.69,10.22,4.28,829.3,UNDE,,46.23227,-89.51455,523,2021-04-10
2021,100,47130.01,0,461.83,0,17.4,-4.19,152.86,WOOD,,47.13806,-99.23875,578,2021-04-10
2021,100,46959.52,0,334.38,0,8.1,-0.98,568.63,WREF,,45.8379,-121.96269,375,2021-04-10
2021,100,46840.39,0,602,149.62,10.29,-10.39,243.53,YELL,,44.94169,-110.53063,2179,2021-04-10
2021,101,47137.51,0,453.17,0,12.54,-2.12,522.78,ABBY,,45.75956,-122.33283,375,2021-04-11
2021,101,46906.73,0,422.62,123.12,15.15,2.67,740.03,BART,,44.04817,-71.29649,373,2021-04-11
2021,101,46313.64,0,367.83,0,24.79,12.8,1477.63,BLAN,,39.08551,-77.95953,142,2021-04-11
2021,101,45721.6,0,575.24,0,29.24,4.69,498.83,CLBJ,,33.38053,-97.62632,316,2021-04-11
2021,101,47341.19,7.49,301.95,0,13.63,-2.32,177.53,DCFS,,47.164790000000004,-99.09332,541,2021-04-11
2021,101,45639.84,0,444.04,0,23.93,11.18,1328.01,DELA,,32.5337,-87.80812,31,2021-04-11
2021,101,45947.97,0,376.81,0,18.81,8.36,1098.46,GRSM,,35.68602,-83.46191,917,2021-04-11
2021,101,46703.32,0.62,354.02,0,20.21,8.03,1074.15,HARV,,42.4343,-72.23963,231,2021-04-11
2021,101,45517.5,0,394.23,0,24.41,13.44,1540.57,JERC,,31.19434,-84.4576,54,2021-04-11
2021,101,46320.04,0,535.76,0,23.11,1.28,592.28,KONA,,39.16965,-96.61835,355,2021-04-11
2021,101,46313.64,0,533.92,0,22.98,1.43,617.14,KONZ,,39.08599,-96.57287,410,2021-04-11
2021,101,45575.57,0,461.28,0,26.27,12.11,1411.78,LENO,,31.81654,-88.19053,18,2021-04-11
2021,101,46126.55,0,331.06,0,17.75,8.97,1145.09,MLBS,,37.40892,-80.52982,1095,2021-04-11
2021,101,46218.97,0,505.72,0,20.55,3.07,491.79,MOAB,,38.25192,-109.37957,1808,2021-04-11
2021,101,46417.24,0,838.73,393.53,7.47,-11.11,261.69,NIWO,,40.04561,-105.56333,3334,2021-04-11
2021,101,45924.75,0,549.52,0,28.16,5.18,655.78,OAES,,35.41374,-99.0586,523,2021-04-11
2021,101,46436.98,0,441.82,0,13.2,-1.7,474.98,ONAQ,,40.18952,-112.43985,1643,2021-04-11
2021,101,45977.18,0,418.22,0,23.66,10.67,1283.37,ORNL,,35.94923,-84.25018,268,2021-04-11
2021,101,45383.28,29.16,202.25,0,20.56,13.58,1554.35,OSBS,,29.6951,-81.96597,38,2021-04-11
2021,101,46436.98,0,594.38,67.76,11.18,-4.97,374.23,RMNP,,40.18896,-105.51128,2535,2021-04-11
2021,101,46288.17,19.54,268.01,0,23.11,11.95,1397.22,SCBI,,38.88754,-78.15046,352,2021-04-11
2021,101,46288.17,7.03,318.02,0,25.75,13.59,1556,SERC,,38.89675,-76.5493,26,2021-04-11
2021,101,46096.22,0,475.71,0,25.19,7.59,1042.53,SJER,,37.09944,-119.74262,349,2021-04-11
2021,101,46090.18,0,466.46,0,20.62,5.77,919.63,SOAP,,37.03143,-119.26787,1169,2021-04-11
2021,101,47145.45,14.53,141.35,69.19,8.4,4.04,815.22,STEI,,45.80528,-90.07433,516,2021-04-11
2021,101,46470.11,0,466.65,0,13.37,-2.73,324.28,STER,,40.46834,-103.02175,1359,2021-04-11
2021,101,45677.8,0,466.61,0,23.87,10.01,1228.28,TALL,,32.9106,-87.42347,127,2021-04-11
2021,101,46084.15,0,669.74,292.35,16.57,1.49,680.11,TEAK,,37.00147,-119.02542,2186,2021-04-11
2021,101,47105.92,13.66,164.11,19.91,10.65,5.2,883.92,TREE,,45.49202,-89.56134,464,2021-04-11
2021,101,46307.26,0,541.18,0,25.1,2.82,717.59,UKFS,,39.0464,-95.19751,325,2021-04-11
2021,101,47201.51,9.04,123.55,98.62,7.5,3.69,795.25,UNDE,,46.23227,-89.51455,523,2021-04-11
2021,101,47332.83,7.69,296.82,0,13.04,-2.28,178.1,WOOD,,47.13806,-99.23875,578,2021-04-11
2021,101,47153.41,0,449.41,0,12.52,-2.56,505.76,WREF,,45.8379,-121.96269,375,2021-04-11
2021,101,47028.06,0,477.08,149.62,1.71,-10.98,264.37,YELL,,44.94169,-110.53063,2179,2021-04-11
2021,102,47329.98,0,456.29,0,14.58,-0.45,591.16,ABBY,,45.75956,-122.33283,375,2021-04-12
2021,102,47087.76,0,365.73,119.47,12.92,2.69,741.05,BART,,44.04817,-71.29649,373,2021-04-12
2021,102,46465.41,1.45,305.34,0,18.54,9.55,1191.09,BLAN,,39.08551,-77.95953,142,2021-04-12
2021,102,45844.32,0,504.73,0,25.86,8.29,729.72,CLBJ,,33.38053,-97.62632,316,2021-04-12
2021,102,47543.77,2.67,104.7,0,1.26,-3.11,480.79,DCFS,,47.164790000000004,-99.09332,541,2021-04-12
2021,102,45758.56,0,544.24,0,28.91,8.6,1116.82,DELA,,32.5337,-87.80812,31,2021-04-12
2021,102,46081.78,0,476.14,0,21.02,5.61,909.88,GRSM,,35.68602,-83.46191,917,2021-04-12
2021,102,46874.3,0.78,257.97,0,13.2,5.25,887.27,HARV,,42.4343,-72.23963,231,2021-04-12
2021,102,45630.23,0,516.71,0,28.71,11.17,1326.61,JERC,,31.19434,-84.4576,54,2021-04-12
2021,102,46472.12,0,406.81,0,14.29,2.61,737.09,KONA,,39.16965,-96.61835,355,2021-04-12
2021,102,46465.41,0,383.48,0,13.68,3.1,763.07,KONZ,,39.08599,-96.57287,410,2021-04-12
2021,102,45691.14,0,534.94,0,29.82,9.92,1220.49,LENO,,31.81654,-88.19053,18,2021-04-12
2021,102,46269.12,0,363.33,0,15.62,5.96,932.28,MLBS,,37.40892,-80.52982,1095,2021-04-12
2021,102,46366.09,0,497.32,0,19.66,2.53,483.52,MOAB,,38.25192,-109.37957,1808,2021-04-12
2021,102,46574.12,0,569.43,393.53,-4.8,-12.87,227.15,NIWO,,40.04561,-105.56333,3334,2021-04-12
2021,102,46057.42,0,277.95,0,16.42,8.42,1103.19,OAES,,35.41374,-99.0586,523,2021-04-12
2021,102,46594.83,0,475.19,0,11.92,-4.96,366.24,ONAQ,,40.18952,-112.43985,1643,2021-04-12
2021,102,46112.42,0,496.96,0,26.32,8.2,1086.9,ORNL,,35.94923,-84.25018,268,2021-04-12
2021,102,45489.46,0,448.91,0,28.61,14.89,1692.25,OSBS,,29.6951,-81.96597,38,2021-04-12
2021,102,46594.83,4.32,309.36,72.08,0.72,-8.01,334.19,RMNP,,40.18896,-105.51128,2535,2021-04-12
2021,102,46438.69,2.83,223.89,0,18.08,9.54,1189.8,SCBI,,38.88754,-78.15046,352,2021-04-12
2021,102,46438.69,0.62,258.03,0,16.41,10.52,1270.83,SERC,,38.89675,-76.5493,26,2021-04-12
2021,102,46237.3,0,483.18,0,26.51,8.12,1081.08,SJER,,37.09944,-119.74262,349,2021-04-12
2021,102,46230.97,0,462.97,0,21.22,6.55,971,SOAP,,37.03143,-119.26787,1169,2021-04-12
2021,102,47338.31,8.61,169.27,64.97,9.16,4.05,816.03,STEI,,45.80528,-90.07433,516,2021-04-12
2021,102,46629.59,0,375.15,0,9.29,-2.47,403.82,STER,,40.46834,-103.02175,1359,2021-04-12
2021,102,45798.37,0,547.41,0,29.08,8.19,1085.97,TALL,,32.9106,-87.42347,127,2021-04-12
2021,102,46224.64,0,623.88,289.13,14.78,1.64,687.74,TEAK,,37.00147,-119.02542,2186,2021-04-12
2021,102,47296.82,7.43,168.54,15.18,10.67,5.26,887.74,TREE,,45.49202,-89.56134,464,2021-04-12
2021,102,46458.72,0,415.58,0,15.61,4.72,855.09,UKFS,,39.0464,-95.19751,325,2021-04-12
2021,102,47397.15,8.55,186.3,94.38,9.87,4.1,818.86,UNDE,,46.23227,-89.51455,523,2021-04-12
2021,102,47534.99,3.19,96.17,0,0.84,-3.1,485.86,WOOD,,47.13806,-99.23875,578,2021-04-12
2021,102,47346.66,0,448.37,0,14.26,-0.78,577.11,WREF,,45.8379,-121.96269,375,2021-04-12
2021,102,47215.1,0,471.34,149.62,1.1,-11.02,263.71,YELL,,44.94169,-110.53063,2179,2021-04-12
2021,103,47521.77,0,440.51,0,14.93,1.23,667.44,ABBY,,45.75956,-122.33283,375,2021-04-13
